,cell_line,modification,individual_name,r,p_value,ci_low,ci_high
30432,MG63,H3K27me3,THE1-int,0.0012493293369083202,0.9829530229249547,-0.11296465909691647,0.11543073242862988
30433,MG63,H3K27me3,L1P4a,0.009763656851734467,0.8671548285605645,-0.10435702712311497,0.12363056759495793
30434,MG63,H3K27me3,LTR14B,-0.07439270626405321,0.2026357413612672,-0.1870019053666944,0.04014622723779518
30435,MG63,H3K27me3,AluYb9,-0.10440318936576741,0.07486980737864897,-0.2165914707744027,0.01050659028529093
30436,MG63,H3K27me3,MER65-int,-0.0001928388232495643,0.9973775504250084,-0.11477783913592673,0.11439722555380603
30437,MG63,H3K27me3,Kanga1b,0.062393570724383944,0.28711219139773,-0.052569815062459536,0.1757247586201345
30438,MG63,H3K27me3,LTR68,-0.08216678223714066,0.16505570075131168,-0.1960822916434633,0.03393697977210199
30439,MG63,H3K27me3,MER107,0.04719076729995739,0.4298854169451382,-0.06999946149921385,0.1630961524278092
30440,MG63,H3K27me3,Charlie3,0.027283358093338102,0.6453167317065734,-0.08877798981027255,0.1426137644428497
30441,MG63,H3K27me3,MER65D,-0.019920302261128123,0.7427114576039,-0.13809426753980922,0.09881289533657711
30442,MG63,H3K27me3,LTR57-int,0.03086939822649597,0.6018673048340203,-0.08501334003144223,0.14592816785265017
30443,MG63,H3K27me3,AluYd8,-0.007921650390485615,0.8942635002341333,-0.12419888428481027,0.1085702000279903
30444,MG63,H3K27me3,MER9a1,-0.01754447855089838,0.7676674068523958,-0.13325676955921192,0.09863969141650765
30445,MG63,H3K27me3,MER4D0,0.015941468081387418,0.7913048349998024,-0.10189262355303165,0.13333441442042068
30446,MG63,H3K27me3,X10b_DNA,0.012569143402577086,0.8338500493911359,-0.10459704957802951,0.12939119931271356
30447,MG63,H3K27me3,LTR1D,-0.007640913992759183,0.8987133772477219,-0.12475062152397563,0.10967876701219122
30448,MG63,H3K27me3,MER41E,0.0681005937597761,0.26038415499578216,-0.050590880535002304,0.18489517897783572
30449,MG63,H3K27me3,MER101,0.016280661673204515,0.7873473714787103,-0.10177010493537711,0.13387927240566397
30450,MG63,H3K27me3,X11_DNA,-0.002151946585430105,0.971455180508314,-0.11955339018293706,0.11530884826160051
30451,MG63,H3K27me3,LTR27,0.07085971421986528,0.2372486466505922,-0.046750048722168716,0.18653177348841846
30452,MG63,H3K27me3,Helitron1Na_Mam,-0.0016626191189495114,0.9781041288000338,-0.11992298917793559,0.11664427453343668
30453,MG63,H3K27me3,LTR66,-0.07583249990775168,0.2194264708600208,-0.19477632586874538,0.04530931754151929
30454,MG63,H3K27me3,Zaphod4a,0.026634556116675628,0.6583703060842976,-0.09129450525657945,0.143826895349545
30455,MG63,H3K27me3,MER126,0.040926317420454036,0.49911809050998934,-0.07773394114101535,0.15844325947555796
30456,MG63,H3K27me3,Charlie32a,0.014798046989514011,0.8073510334126922,-0.10388406510852355,0.13306465345750731
30457,MG63,H3K27me3,PABL_B,-0.013686333754032545,0.8231948620873316,-0.13306645133752876,0.10608524099028377
30458,MG63,H3K27me3,X8_LINE,0.006338132157080886,0.9171290369702304,-0.11268230908515808,0.12517926646830824
30459,MG63,H3K27me3,LTR2B,0.13761498871640004,0.026791812720349834,0.015994594272276477,0.2552226413343159
30460,MG63,H3K27me3,Charlie10b,-0.07098625328451705,0.247705023746236,-0.18941785798096236,0.049481152704926826
30461,MG63,H3K27me3,LTR43,-0.09194579321834072,0.1369726834436298,-0.2105607376619342,0.029337165809456434
30462,MG63,H3K27me3,MER9a2,0.009967389382945266,0.8729213324992952,-0.11182186811590573,0.13146164872011695
30463,MG63,H3K27me3,MER84,0.011482600459188965,0.8538053203849475,-0.1103251785480815,0.13295054749823323
30464,MG63,H3K27me3,Charlie10a,-0.05619141897581761,0.37631251810922933,-0.1790104526531648,0.06835210302373143
30465,MG63,H3K27me3,Charlie17,0.008671215301945128,0.8893331495697011,-0.11310175977941683,0.13018754811068456
30466,MG63,H3K27me3,LTR5,0.07062086742518994,0.2602457892400901,-0.05243512211555702,0.19156424721328635
30467,MG63,H3K27me3,Tigger17b,-0.021304123958547666,0.7329245999396441,-0.14282193684596559,0.10084643028123375
30468,MG63,H3K27me3,LTR10A,0.03946338509120659,0.5296312277896543,-0.08354281189999693,0.16128503404940714
30469,MG63,H3K27me3,LTR64,-0.027508785474363036,0.6613358901637733,-0.14960621145998654,0.09541500689214255
30470,MG63,H3K27me3,Helitron1Nb_Mam,-0.06071789775372356,0.3380450964206445,-0.18316007994239167,0.06357928100374882
30471,MG63,H3K27me3,LTR86A2,-0.03504349779632501,0.5790238299746847,-0.1576899599490381,0.0886676835532093
30472,MG63,H3K27me3,PRIMA4_LTR,0.04415885536365322,0.48702219517901496,-0.08034835092676315,0.16730923072565665
30473,MG63,H3K27me3,MER61E,0.07722804053562286,0.22842430724750906,-0.04857088155193171,0.20061511666934043
30474,MG63,H3K27me3,LTR81AB,-0.07528376538222094,0.24233654684762654,-0.19924057317696214,0.05104425132431732
30475,MG63,H3K27me3,MER97b,-0.04419899762906496,0.48927891653158345,-0.16809113995801564,0.08106772827915257
30476,MG63,H3K27me3,Ricksha_0,0.02795081417687761,0.6646165827376463,-0.09823915888024157,0.15325616399555592
30477,MG63,H3K27me3,LTR24C,0.039967597237646785,0.53521269661673,-0.0863109421657264,0.16498220769965302
30478,MG63,H3K27me3,MER61C,-0.097184333760617,0.13744268911556418,-0.2223908733494215,0.031175792127145455
30479,MG63,H3K27me3,PRIMA4-int,-0.08321318999217145,0.19704040227514905,-0.20714413405208448,0.04334629242412262
30480,MG63,H3K27me3,LTR42,-0.03882421117513741,0.5469637524875963,-0.16386800450753328,0.08744746187381504
30481,MG63,H3K27me3,MER4A1_v,-0.031235638341930234,0.6352554274414869,-0.15911833748458865,0.09767795673848435
30482,MG63,H3K27me3,LTR86B1,0.08998927232248892,0.16552662622056719,-0.037332058239236875,0.21443561961038027
30483,MG63,H3K27me3,L1M2a,0.019779382959775646,0.7629380094054408,-0.10846756707990855,0.14737873100820137
30484,MG63,H3K27me3,MLT1-int,0.1652301463439037,0.010841300452478253,0.03861285620037065,0.2866254503345692
30485,MG63,H3K27me3,MER99,-0.04357606867522174,0.5062024897962694,-0.17059712334124336,0.08486960485743583
30486,MG63,H3K27me3,EUTREP8,-0.017044011264478513,0.7958010196600946,-0.1452473156955768,0.11172219037211129
30487,MG63,H3K27me3,UCON73,0.09251447333962824,0.16384747234523947,-0.03786637298173847,0.21979818981456536
30488,MG63,H3K27me3,LTR19B,0.10662323772829309,0.10678535210865994,-0.02305322779275288,0.23277121337999818
30489,MG63,H3K27me3,LTR24,0.12455862671345079,0.05763295464313865,-0.00402731619511668,0.24909251148433154
30490,MG63,H3K27me3,MER11D,0.01329817969418994,0.8417126430095057,-0.11682936744315996,0.1429768401086821
30491,MG63,H3K27me3,UCON29,0.029320424296543076,0.6568410802623713,-0.0998553462396708,0.1575242184702581
30492,MG63,H3K27me3,LTR15,-0.030582226226299605,0.6571797351837663,-0.16433825359062693,0.10427814206863283
30493,MG63,H3K27me3,LTR62,-0.06351339866060307,0.3407901439831834,-0.1921364889300993,0.06725491376349478
30494,MG63,H3K27me3,MER30B,-0.00304687520912679,0.9650765082811062,-0.13870413303992835,0.1327226190735644
30495,MG63,H3K27me3,L1M2c,-0.10733564340175127,0.10833780911611875,-0.23482963185961672,0.023788961637292397
30496,MG63,H3K27me3,LTR28B,-0.05054004520965904,0.45165223396504567,-0.18042754748930465,0.08107992624183068
30497,MG63,H3K27me3,MER70C,0.0376134289521432,0.577212481793619,-0.09452783957616147,0.168452242106678
30498,MG63,H3K27me3,LTR26C,0.035266338805373346,0.6003883791963712,-0.09655800030104293,0.16587477838550674
30499,MG63,H3K27me3,LTR81,0.09723249682596165,0.149674046080908,-0.0351903103618142,0.22629988947811464
30500,MG63,H3K27me3,MER61D,0.051383049238916914,0.44827547728425127,-0.08144190085743434,0.1824146955050866
30501,MG63,H3K27me3,UCON40,-0.030616487997720113,0.6507850340836434,-0.16193344538814916,0.1017659457691744
30502,MG63,H3K27me3,LTR1F1,0.09840547116434033,0.16352634069196453,-0.04019153033826454,0.2332872703357412
30503,MG63,H3K27me3,MER127,0.054219229215108904,0.4257292505037265,-0.07922957083523112,0.18575890862249847
30504,MG63,H3K27me3,LTR75,-0.05348175177695804,0.4320600806449746,-0.18504471002527445,0.07996450706908388
